scenario,controller,step,t,v,log_xt,log_dth,log_v,stop,fwd_only,plan_len,lat25,lon25,hd25,lat50,lon50,hd50
scene-130854534658-hard-00,ideal,28,7.0,5.333,0.0046,0.00049,5.347,0,0,16.59318,0.00038,0.00026,0.00012,0.0039,0.02478,-0.00254
scene-130854534658-hard-00,ideal,29,7.25,5.497,-0.0032,-0.00964,5.542,0,0,16.8973,-0.00034,-0.00029,-6e-05,0.01955,-0.00501,0.00773
scene-130854534658-hard-00,ideal,30,7.5,5.551,-0.0013,0.01066,5.58,0,0,17.1969,0.00015,0.00031,-0.00012,-0.00938,-0.00167,-0.00103
scene-130854534658-hard-00,ideal,31,7.75,5.53,0.0201,-0.01501,5.529,0,0,17.52944,0.00037,0.00031,0.00013,-0.01401,0.00347,-0.00658
scene-130854534658-hard-00,ideal,32,8.0,5.563,-0.009,-0.00724,5.567,0,0,17.89404,-0.00064,-0.00081,-5e-05,0.01504,0.02096,0.00412
scene-130854534658-hard-00,ideal,33,8.25,5.662,-0.0144,0.01418,5.675,0,0,18.25081,0.00033,8e-05,-1e-05,0.00684,0.0362,-0.00108
scene-130854534658-hard-00,ideal,34,8.5,5.83,0.0109,0.00253,5.86,0,0,18.57868,0.00039,0.00028,0.00014,0.016,0.01038,0.00418
scene-130854534658-hard-00,ideal,35,8.75,5.983,-0.0007,-0.00431,6.022,0,0,18.85512,-0.00034,1e-05,1e-05,0.00952,-0.00449,0.00202
scene-130854534658-hard-00,ideal,36,9.0,6.009,0.0139,0.00859,6.025,0,0,19.09869,-1e-05,7e-05,-3e-05,0.01662,-0.00464,0.0042
scene-130854534658-hard-00,ideal,37,9.25,6.006,0.0104,-0.01756,6.007,0,0,19.34921,-0.0003,-1e-05,-2e-05,0.01563,-0.0021,0.00476
scene-130854534658-hard-00,ideal,38,9.5,6.049,0.0173,0.00818,6.056,0,0,19.57894,0.00017,0.00033,-2e-05,0.01025,0.00238,0.00135
scene-130854534658-hard-00,ideal,39,9.75,6.124,0.0159,-0.0136,6.132,0,0,19.78917,0.0007,-0.00048,0.00011,0.02004,-0.00264,0.00492
scene-130854534658-hard-00,ideal,40,10.0,6.22,0.0094,-0.00634,6.237,0,0,19.97444,-0.00066,0.00013,-0.00014,0.00779,0.00182,0.0039
scene-130854534658-hard-00,ideal,41,10.25,6.306,0.0196,0.0014,6.312,0,0,20.13496,0.00037,0.00021,0.00014,-0.00865,0.0046,-0.00363
scene-130854534658-hard-00,ideal,42,10.5,6.399,0.0084,-0.02277,6.41,0,0,20.27577,-0.00047,-0.00046,-9e-05,0.00905,-0.0014,0.00255
scene-130854534658-hard-00,ideal,43,10.75,6.491,-0.0089,0.00995,6.508,0,0,20.39412,-0.0,-0.0002,-0.0,0.00458,-7e-05,0.00109
scene-130854534658-hard-00,ideal,44,11.0,6.56,0.0096,-0.00101,6.561,0,0,20.49707,0.00045,-0.00055,3e-05,0.00399,0.00189,0.00057
scene-130854534658-hard-00,ideal,45,11.25,6.633,0.0042,-0.00303,6.642,0,0,20.59054,-0.00021,0.00013,-0.00012,0.0024,0.00244,0.00129
scene-130854534658-hard-00,ideal,46,11.5,6.707,0.0033,-0.00168,6.718,0,0,20.67199,-0.0001,0.00057,6e-05,-0.0029,0.00638,-0.00111
scene-130854534658-hard-00,ideal,47,11.75,6.771,0.0029,0.00081,6.774,0,0,20.74537,-0.00066,-0.00019,-0.0,0.00436,0.00457,0.00132
scene-130854534658-hard-00,ideal,48,12.0,6.83,-0.0023,-0.00542,6.843,0,0,20.81411,0.00079,1e-05,-0.00012,0.00131,1e-05,-0.00039
scene-130854534658-hard-00,ideal,49,12.25,6.867,0.0039,0.00361,6.873,0,0,20.87654,-3e-05,0.00038,2e-05,0.00573,2e-05,0.00167
scene-130854534658-hard-00,ideal,50,12.5,6.876,0.0008,-0.00745,6.875,0,0,20.94057,-0.00015,-0.0001,-9e-05,-0.0026,0.00066,-0.00015
scene-130854534658-hard-00,ideal,51,12.75,6.887,0.0057,0.00214,6.888,0,0,21.01369,-0.0003,-0.00045,8e-05,-0.00238,-0.0009,-0.00127
scene-130854534658-hard-00,ideal,52,13.0,6.899,-0.0018,-0.0065,6.903,0,0,21.09051,0.00016,0.00092,-3e-05,0.0041,-0.00016,0.00169
scene-130854534658-hard-00,ideal,53,13.25,6.906,-0.0025,0.0045,6.905,0,0,21.16997,-1e-05,-3e-05,-0.0,-0.00358,-0.0018,-0.00147
scene-130854534658-hard-00,ideal,54,13.5,6.918,0.0039,-0.00165,6.917,0,0,21.25207,-0.00044,-0.00035,-2e-05,0.00332,-0.00223,0.00163
scene-130854534658-hard-00,ideal,55,13.75,6.935,-0.0032,0.0049,6.938,0,0,21.33674,0.00081,0.00045,0.0001,-0.00785,-0.00015,-0.00202
scene-130854534658-hard-00,ideal,56,14.0,6.955,0.0031,-0.00151,6.956,0,0,21.42306,-0.00019,-0.00014,5e-05,-0.00382,-2e-05,-0.00104
scene-130854534658-hard-00,ideal,57,14.25,6.986,-0.0085,0.00106,6.989,0,0,21.50009,0.00033,0.00035,9e-05,-1e-05,0.00034,-3e-05
scene-130854534658-hard-00,ideal,58,14.5,7.021,-0.0038,0.00482,7.023,0,0,21.56891,-0.00024,0.0,-0.00012,-0.00111,0.00146,-0.00016
scene-130854534658-hard-00,ideal,59,14.75,7.054,-0.0005,-0.00214,7.057,0,0,21.63337,-0.00016,0.00022,-5e-05,0.00053,-0.00039,-0.00013
scene-130854534658-hard-00,ideal,60,15.0,7.09,-0.0007,0.0048,7.096,0,0,21.69095,-9e-05,3e-05,-9e-05,0.00202,-0.00058,0.00088
scene-130854534658-hard-00,ideal,61,15.25,7.119,0.0006,-0.00293,7.121,0,0,21.73953,-0.00049,-0.00022,-2e-05,-0.00112,0.00165,-0.00034
scene-130854534658-hard-00,ideal,62,15.5,7.148,0.0026,0.00265,7.149,0,0,21.78117,0.00026,0.00013,9e-05,-0.00095,0.00172,0.00043
scene-130854534658-hard-00,ideal,63,15.75,7.182,-0.0006,-0.00166,7.188,0,0,21.81473,0.00051,9e-05,7e-05,-0.01028,-0.00116,-0.00265
scene-130854534658-hard-00,ideal,64,16.0,7.209,-0.0016,-0.00033,7.213,0,0,21.8402,-0.00079,-0.0,-9e-05,-0.00423,0.00065,-0.00056
scene-130854534658-hard-00,ideal,65,16.25,7.228,-0.0103,0.00601,7.229,0,0,21.86174,0.00047,-0.00034,8e-05,,,
scene-130854534658-hard-00,ideal,66,16.5,7.252,-0.0037,0.00239,7.255,0,0,21.87838,,,,,,
scene-130854534658-hard-00,official,0,0,1.0,0.2673,0.19042,4.21,0,0,4.21558,0.2255,0.04675,0.51016,0.404,0.023,0.28005
scene-130854534658-hard-00,official,1,0.25,1.343,0.331,0.17835,3.995,0,0,4.17743,0.27733,0.00678,0.48335,0.47841,-0.03777,0.25337
scene-130854534658-hard-00,official,2,0.5,1.59,0.4008,0.14626,3.718,0,0,4.12289,0.32242,-0.04934,0.45566,0.53113,-0.09823,0.21674
scene-130854534658-hard-00,official,3,0.75,1.754,0.4651,0.09395,3.381,0,0,4.08097,0.35264,-0.10485,0.42163,0.55311,-0.19434,0.21329
scene-130854534658-hard-00,official,4,1.0,1.853,0.5094,0.02735,2.988,0,0,4.08089,0.34278,-0.16506,0.42404,0.53625,-0.26354,0.24533
scene-130854534658-hard-00,official,5,1.25,1.708,0.5249,-0.01253,2.593,0,0,4.09937,0.32378,-0.15085,0.46395,0.50676,-0.21288,0.30021
scene-130854534658-hard-00,official,6,1.5,1.546,0.524,-0.03388,2.186,0,0,4.22321,0.30938,-0.09996,0.53522,0.48764,-0.09616,0.37655
scene-130854534658-hard-00,official,7,1.75,1.426,0.5089,-0.06477,1.727,0,0,4.52302,0.30178,-0.00778,0.64861,0.47979,0.0777,0.47812
scene-130854534658-hard-00,official,8,2.0,1.395,0.4897,-0.0472,1.181,0,0,5.01748,0.298,0.12636,0.84607,0.47869,0.34415,0.61082
scene-130854534658-hard-00,official,9,2.25,1.434,0.4759,-0.01789,0.592,0,0,6.88565,0.29654,0.23869,0.91374,0.47884,0.55539,0.5307
scene-130854534658-hard-00,official,10,2.5,1.655,0.463,-0.02284,0.804,0,0,9.37889,0.27297,0.24125,0.61919,0.44349,0.5132,0.29292
scene-130854534658-hard-00,official,11,2.75,2.082,0.422,-0.05889,1.52,0,0,11.03547,0.23796,0.18598,0.40099,0.39836,0.37774,0.22287
scene-130854534658-hard-00,official,12,3.0,2.559,0.3757,-0.01445,2.164,0,0,12.08261,0.23358,0.14827,0.33073,0.40135,0.2861,0.21051
scene-130854534658-hard-00,official,13,3.25,3.011,0.3548,0.04914,2.775,0,0,12.81263,0.24238,0.11252,0.30837,0.43357,0.20567,0.22569
scene-130854534658-hard-00,official,14,3.5,3.414,0.3745,0.06698,3.334,0,0,13.36509,0.28804,0.06811,0.32096,0.51683,0.12151,0.2428
scene-130854534658-hard-00,official,15,3.75,3.763,0.4205,0.12797,3.791,0,0,13.75731,0.37543,0.057,0.36692,0.65772,0.09405,0.2645
scene-130854534658-hard-00,official,16,4.0,4.049,0.5139,0.1629,4.144,0,0,14.02213,0.45316,0.06349,0.40935,0.79079,0.09478,0.29379
scene-130854534658-hard-00,official,17,4.25,4.28,0.6584,0.15168,4.406,0,0,14.21167,0.54505,0.0622,0.45591,0.9417,0.08095,0.32139
scene-130854534658-hard-00,official,18,4.5,4.465,0.7891,0.16843,4.618,0,0,14.36473,0.65877,0.05499,0.51162,1.12137,0.07028,0.34891
scene-130854534658-hard-00,official,19,4.75,4.61,0.943,0.18889,4.85,0,0,14.48373,0.77056,0.06712,0.56868,1.29743,0.08975,0.37889
scene-130854534658-hard-00,official,20,5.0,4.718,1.1233,0.19941,5.011,0,0,14.60336,0.87115,0.10563,0.62597,1.45598,0.15214,0.40639
scene-130854534658-hard-00,official,21,5.25,4.799,1.2963,0.17242,5.028,0,0,14.79855,0.97904,0.11033,0.66898,1.61147,0.1567,0.4152
scene-130854534658-hard-00,official,22,5.5,4.873,1.4577,0.18715,5.077,0,0,14.94989,1.07561,0.13726,0.71017,,,
scene-130854534658-hard-00,official,23,5.75,4.938,1.6114,0.17491,5.172,0,0,15.16731,,,,,,
scene-2800_3000-easy-00,fixed,0,0,1.0,0.4704,-0.02453,8.597,0,0,12.16572,0.285,0.10612,0.51895,0.45,0.276,0.1977
scene-2800_3000-easy-00,fixed,1,0.25,1.75,0.4597,-0.02651,8.595,0,0,14.41382,0.27299,0.104,0.35103,0.42785,0.27501,0.13336
scene-2800_3000-easy-00,fixed,2,0.5,2.5,0.444,-0.02804,8.591,0,0,16.66071,0.25873,0.10552,0.25368,0.40111,0.27607,0.09435
scene-2800_3000-easy-00,fixed,3,0.75,3.25,0.4228,-0.028,8.585,0,0,18.80208,0.23906,0.1057,0.18924,0.3697,0.2732,0.06986
scene-2800_3000-easy-00,fixed,4,1.0,4.0,0.3967,-0.02833,8.579,0,0,20.69189,0.21801,0.10289,0.14396,0.33435,0.26236,0.05373
scene-2800_3000-easy-00,fixed,5,1.25,4.739,0.3636,-0.03019,8.574,0,0,22.29525,0.19883,0.09673,0.11339,0.30196,0.23749,0.04068
scene-2800_3000-easy-00,fixed,6,1.5,5.451,0.3284,-0.02231,8.576,0,0,23.5983,0.1763,0.08726,0.08936,0.26633,0.20145,0.03123
scene-2800_3000-easy-00,fixed,7,1.75,6.117,0.2967,-0.01883,8.579,0,0,24.59488,0.14829,0.07208,0.06911,0.22482,0.14731,0.02605
scene-2800_3000-easy-00,fixed,8,2.0,6.715,0.2605,-0.01986,8.572,0,0,25.30793,0.12509,0.04812,0.05527,0.1919,0.08013,0.02267
scene-2800_3000-easy-00,fixed,9,2.25,7.227,0.2203,-0.01715,8.563,0,0,25.78705,0.11223,0.01241,0.04612,0.16847,0.011,0.01709
scene-2800_3000-easy-00,fixed,10,2.5,7.644,0.1904,-0.00346,8.549,0,0,26.0824,0.10606,-0.027,0.04081,0.1549,-0.04801,0.0125
scene-2800_3000-easy-00,fixed,11,2.75,7.969,0.1686,-0.007,8.543,0,0,26.26075,0.08097,-0.03922,0.03065,0.11744,-0.06488,0.00908
scene-2800_3000-easy-00,fixed,12,3.0,8.216,0.1563,-0.0139,8.582,0,0,26.3705,0.05898,-0.03587,0.02207,0.08359,-0.05863,0.00569
scene-2800_3000-easy-00,fixed,13,3.25,8.4,0.1191,-0.01352,8.644,0,0,26.44996,0.04004,-0.02898,0.01514,0.05619,-0.04829,0.00353
scene-2800_3000-easy-00,fixed,14,3.5,8.536,0.0851,-0.01378,8.706,0,0,26.5249,0.02248,-0.02253,0.00905,0.03081,-0.03788,0.0028
scene-2800_3000-easy-00,fixed,15,3.75,8.635,0.0571,-0.00959,8.762,0,0,26.60091,0.00721,-0.01746,0.0048,0.01161,-0.03144,0.004
scene-2800_3000-easy-00,fixed,16,4.0,8.708,0.0307,-0.00905,8.8,0,0,26.68366,0.00038,-0.01909,0.00373,0.00594,-0.0309,0.00658
scene-2800_3000-easy-00,fixed,17,4.25,8.762,0.0126,-0.00161,8.852,0,0,26.77795,0.00485,-0.01479,0.00646,0.01797,-0.02418,0.01028
scene-2800_3000-easy-00,fixed,18,4.5,8.803,0.0072,0.00496,8.875,0,0,26.88433,0.02033,-0.01049,0.01148,0.03893,-0.01431,0.0116
scene-2800_3000-easy-00,fixed,19,4.75,8.835,0.0175,0.01152,8.873,0,0,27.00602,0.04139,-0.00867,0.01858,0.06945,-0.00423,0.01215
scene-2800_3000-easy-00,fixed,20,5.0,8.863,0.0393,0.01623,8.889,0,0,27.14634,0.04866,0.00047,0.02037,0.07821,0.01608,0.01123
scene-2800_3000-easy-00,fixed,21,5.25,8.891,0.0694,0.01336,8.877,0,0,27.30605,0.05404,0.01989,0.02078,0.08082,0.05044,0.00752
scene-2800_3000-easy-00,fixed,22,5.5,8.922,0.078,0.00333,8.836,0,0,27.48502,0.05282,0.04195,0.01856,0.07246,0.08473,0.0021
scene-2800_3000-easy-00,fixed,23,5.75,8.96,0.0803,-0.00125,8.806,0,0,27.67761,0.0349,0.05292,0.01072,0.04164,0.10083,-0.00401
scene-2800_3000-easy-00,fixed,24,6.0,9.007,0.0715,-0.00898,8.83,0,0,27.86473,0.00864,0.04992,4e-05,-0.00206,0.09551,-0.00999
scene-2800_3000-easy-00,fixed,25,6.25,9.064,0.0394,-0.01574,8.917,0,0,28.03102,-0.02647,0.04396,-0.0117,-0.05146,0.08264,-0.01268
scene-2800_3000-easy-00,fixed,26,6.5,9.128,-0.0048,-0.02079,9.007,0,0,28.17362,-0.05704,0.0398,-0.02201,-0.09504,0.07529,-0.01485
scene-2800_3000-easy-00,fixed,27,6.75,9.193,-0.0526,-0.02315,9.084,0,0,28.29489,-0.06745,0.037,-0.02611,-0.11206,0.06544,-0.01693
scene-2800_3000-easy-00,fixed,28,7.0,9.256,-0.096,-0.01474,9.165,0,0,28.39946,-0.07745,0.02583,-0.02941,-0.12506,0.04633,-0.018
scene-2800_3000-easy-00,fixed,29,7.25,9.317,-0.1117,-0.00538,9.272,0,0,28.48032,-0.08756,0.02002,-0.03283,-0.13935,0.03196,-0.01767
scene-2800_3000-easy-00,fixed,30,7.5,9.371,-0.1249,-0.0068,9.34,0,0,28.5377,-0.09293,0.01236,-0.03395,-0.14505,0.01444,-0.01694
scene-2800_3000-easy-00,fixed,31,7.75,9.418,-0.1394,-0.00948,9.413,0,0,28.57678,-0.09007,-0.005,-0.03262,-0.13798,-0.01293,-0.01538
scene-2800_3000-easy-00,fixed,32,8.0,9.456,-0.1444,-0.00417,9.512,0,0,28.58895,-0.08398,-0.01863,-0.03062,-0.12968,-0.0322,-0.01348
scene-2800_3000-easy-00,fixed,33,8.25,9.484,-0.1381,-0.00073,9.568,0,0,28.57595,-0.07599,-0.02138,-0.02675,-0.11275,-0.03619,-0.0101
scene-2800_3000-easy-00,fixed,34,8.5,9.502,-0.1297,0.00065,9.586,0,0,28.54408,-0.06556,-0.01652,-0.02274,-0.09492,-0.02588,-0.00575
scene-2800_3000-easy-00,fixed,35,8.75,9.51,-0.1135,0.00529,9.563,0,0,28.49766,-0.04856,-0.00582,-0.01558,-0.06437,-0.01032,-0.00016
scene-2800_3000-easy-00,fixed,36,9.0,9.513,-0.0955,0.01042,9.526,0,0,28.43919,-0.02808,-0.00148,-0.00693,-0.02812,-0.00554,0.00751
scene-2800_3000-easy-00,fixed,37,9.25,9.511,-0.0646,0.01351,9.517,0,0,28.36567,-0.00256,-0.00494,0.00373,0.0169,-0.01061,0.01495
scene-2800_3000-easy-00,fixed,38,9.5,9.507,-0.0281,0.01903,9.528,0,0,28.27479,0.03983,-0.00592,0.01815,0.0812,-0.01552,0.02056
scene-2800_3000-easy-00,fixed,39,9.75,9.499,0.0176,0.02249,9.524,0,0,28.15971,0.08294,-0.00896,0.0316,0.13995,-0.02228,0.02249
scene-2800_3000-easy-00,fixed,40,10.0,9.486,0.0808,0.02905,9.522,0,0,28.01709,0.11596,-0.0133,0.04129,0.18279,-0.03083,0.02096
scene-2800_3000-easy-00,fixed,41,10.25,9.467,0.14,0.02728,9.523,0,0,27.8391,0.1269,-0.01811,0.04344,0.19181,-0.04312,0.01767
scene-2800_3000-easy-00,fixed,42,10.5,9.441,0.1831,0.01223,9.52,0,0,27.60742,0.1165,-0.02659,0.03952,0.17307,-0.05819,0.01384
scene-2800_3000-easy-00,fixed,43,10.75,9.408,0.1925,0.00253,9.505,0,0,27.29465,0.09511,-0.03481,0.03211,0.13856,-0.07711,0.01009
scene-2800_3000-easy-00,fixed,44,11.0,9.363,0.1735,-0.00977,9.492,0,0,26.87779,0.07054,-0.04826,0.02427,0.1012,-0.10202,0.00732
scene-2800_3000-easy-00,fixed,45,11.25,9.305,0.1397,-0.01186,9.475,0,0,26.33507,0.04789,-0.05898,0.01723,0.06895,-0.12289,0.00496
scene-2800_3000-easy-00,fixed,46,11.5,9.23,0.1043,-0.01224,9.43,0,0,25.65876,0.03195,-0.06538,0.0118,0.04537,-0.14278,0.00343
scene-2800_3000-easy-00,fixed,47,11.75,9.132,0.0712,-0.01049,9.362,0,0,24.84779,0.01857,-0.07488,0.00741,0.02485,-0.1689,0.00212
scene-2800_3000-easy-00,fixed,48,12.0,9.009,0.047,-0.00852,9.276,0,0,23.91108,0.00925,-0.09226,0.00447,0.01235,-0.21012,0.00097
scene-2800_3000-easy-00,fixed,49,12.25,8.857,0.0276,-0.00646,9.201,0,0,22.85856,0.00475,-0.11597,0.00242,0.00522,-0.26544,0.0001
scene-2800_3000-easy-00,fixed,50,12.5,8.671,0.0146,-0.00288,9.132,0,0,21.70023,-0.00098,-0.14359,0.00035,-0.00365,-0.32608,-0.00043
scene-2800_3000-easy-00,fixed,51,12.75,8.447,0.0068,-0.00481,9.036,0,0,20.47506,-0.0054,-0.17449,-0.00133,-0.01047,-0.38794,-0.00159
scene-2800_3000-easy-00,fixed,52,13.0,8.183,-0.0019,-0.00326,8.929,0,0,19.239,-0.00538,-0.2012,-0.00185,-0.01041,-0.43889,-0.00251
scene-2800_3000-easy-00,fixed,53,13.25,7.877,-0.0077,-0.00302,8.792,0,0,18.03304,-0.00925,-0.22081,-0.00362,-0.01603,-0.47307,-0.00265
scene-2800_3000-easy-00,fixed,54,13.5,7.536,-0.0093,-0.00095,8.585,0,0,16.86913,-0.01594,-0.23651,-0.00605,-0.02465,-0.49651,-0.00285
scene-2800_3000-easy-00,fixed,55,13.75,7.165,-0.0141,-0.00322,8.316,0,0,15.7663,-0.01622,-0.24563,-0.0068,-0.02578,-0.50408,-0.00377
scene-2800_3000-easy-00,fixed,56,14.0,6.774,-0.0224,-0.00462,7.974,0,0,14.7595,-0.0141,-0.2477,-0.0068,-0.02339,-0.49572,-0.00506
scene-2800_3000-easy-00,fixed,57,14.25,6.374,-0.0259,-0.00147,7.561,0,0,13.88575,-0.01493,-0.24377,-0.00828,-0.02508,-0.47436,-0.00677
scene-2800_3000-easy-00,fixed,58,14.5,5.976,-0.0246,0.00089,7.104,0,0,13.16287,-0.01792,-0.2321,-0.01088,-0.03127,-0.43818,-0.00826
scene-2800_3000-easy-00,fixed,59,14.75,5.589,-0.0254,-0.00291,6.618,0,0,12.59519,-0.02432,-0.21233,-0.01449,-0.03948,-0.38601,-0.00977
scene-2800_3000-easy-00,fixed,60,15.0,5.224,-0.0299,-0.00602,6.092,0,0,12.19471,-0.02704,-0.18543,-0.01782,-0.04342,-0.31666,-0.01188
scene-2800_3000-easy-00,fixed,61,15.25,4.891,-0.0373,-0.00829,5.564,0,0,11.97521,-0.02805,-0.14199,-0.02081,-0.04651,-0.22536,-0.01398
scene-2800_3000-easy-00,fixed,62,15.5,4.596,-0.0441,-0.00575,5.035,0,0,11.94979,-0.0319,-0.07812,-0.02487,-0.05209,-0.10609,-0.01519
scene-2800_3000-easy-00,fixed,63,15.75,4.35,-0.0477,-0.0051,4.494,0,0,12.13321,-0.0353,-0.00083,-0.02947,-0.05632,0.03134,-0.01676
scene-2800_3000-easy-00,fixed,64,16.0,4.159,-0.0519,-0.00671,3.968,0,0,12.55356,-0.03515,0.06293,-0.03209,-0.05543,0.1529,-0.01703
scene-2800_3000-easy-00,fixed,65,16.25,4.036,-0.0555,-0.00428,3.644,0,0,13.28343,-0.03435,0.09848,-0.03302,-0.05537,0.23644,-0.01629
scene-2800_3000-easy-00,fixed,66,16.5,3.995,-0.0542,0.00263,3.5,0,0,14.26926,-0.03221,0.15734,-0.03132,-0.0512,0.34705,-0.0159
scene-2800_3000-easy-00,fixed,67,16.75,4.044,-0.0545,-0.0033,3.341,0,0,15.5129,-0.02506,0.21072,-0.02594,-0.04131,0.43779,-0.01445
scene-2800_3000-easy-00,fixed,68,17.0,4.194,-0.0472,-0.00103,3.344,0,0,16.93348,-0.03303,0.21758,-0.02762,-0.04831,0.45149,-0.00609
scene-2800_3000-easy-00,fixed,69,17.25,4.45,-0.0378,-0.01515,3.683,0,0,18.33073,-0.02268,0.22104,-0.01589,-0.02917,0.45125,9e-05
scene-2800_3000-easy-00,fixed,70,17.5,4.786,-0.0428,0.01264,4.091,0,0,19.68192,-0.00464,0.21496,-0.00301,-0.00393,0.43204,0.00354
scene-2800_3000-easy-00,fixed,71,17.75,5.178,-0.0171,0.01672,4.562,0,0,20.94533,0.00992,0.19634,0.00641,0.01879,0.38889,0.00501
scene-2800_3000-easy-00,fixed,72,18.0,5.601,0.0049,0.01459,5.103,0,0,22.05703,0.02197,0.17855,0.01103,0.03272,0.34378,0.00428
scene-2800_3000-easy-00,fixed,73,18.25,6.03,0.0236,0.00657,5.622,0,0,23.00705,0.02238,0.14998,0.01124,0.03542,0.27872,0.0047
scene-2800_3000-easy-00,fixed,74,18.5,6.447,0.0366,0.00625,6.175,0,0,23.8003,0.01968,0.09761,0.00933,,,
scene-2800_3000-easy-00,fixed,75,18.75,6.839,0.0352,-0.00612,6.763,0,0,24.41866,,,,,,
scene-2800_3000-easy-00,ideal,0,0,1.0,0.4704,-0.02453,8.597,0,0,12.16572,,,,,,
scene-2800_3000-easy-00,official,0,0,1.0,0.4704,-0.02453,8.597,0,0,12.16572,0.285,0.10612,0.52919,0.456,0.276,0.21913
scene-2800_3000-easy-00,official,1,0.25,1.75,0.4597,-0.01627,8.595,0,0,14.41351,0.27797,0.10715,0.37271,0.44913,0.2801,0.1392
scene-2800_3000-easy-00,official,2,0.5,2.5,0.4504,-0.00662,8.591,0,0,16.66002,0.27831,0.11123,0.26311,0.42526,0.28489,0.09705
scene-2800_3000-easy-00,official,3,0.75,3.25,0.4466,-0.02229,8.585,0,0,18.80316,0.25947,0.10614,0.2023,0.39823,0.2771,0.07694
scene-2800_3000-easy-00,official,4,1.0,4.0,0.4262,-0.02723,8.579,0,0,20.69225,0.23637,0.10514,0.15794,0.36575,0.27533,0.06205
scene-2800_3000-easy-00,official,5,1.25,4.75,0.3943,-0.02872,8.574,0,0,22.31799,0.21964,0.10469,0.12679,0.33821,0.26138,0.04837
scene-2800_3000-easy-00,official,6,1.5,5.497,0.3609,-0.01977,8.576,0,0,23.67011,0.19985,0.09469,0.10148,0.30587,0.22032,0.03738
scene-2800_3000-easy-00,official,7,1.75,6.191,0.3328,-0.01628,8.579,0,0,24.68537,0.17408,0.07652,0.07992,0.26566,0.16223,0.02997
scene-2800_3000-easy-00,official,8,2.0,6.811,0.3001,-0.01849,8.572,0,0,25.39707,0.15214,0.05172,0.06459,0.23235,0.09013,0.02406
scene-2800_3000-easy-00,official,9,2.25,7.338,0.2617,-0.01771,8.563,0,0,25.86047,0.13773,0.00817,0.05298,0.20303,0.01504,0.01602
scene-2800_3000-easy-00,official,10,2.5,7.763,0.2312,-0.00643,8.547,0,0,26.13559,0.12358,-0.02636,0.04394,0.17513,-0.035,0.00919
scene-2800_3000-easy-00,official,11,2.75,8.092,0.2022,-0.00662,8.545,0,0,26.29393,0.08869,-0.02813,0.03011,0.12013,-0.036,0.00371
scene-2800_3000-easy-00,official,12,3.0,8.339,0.1757,-0.02136,8.588,0,0,26.39165,0.05329,-0.01836,0.01723,0.06597,-0.01895,-0.00159
scene-2800_3000-easy-00,official,13,3.25,8.522,0.1212,-0.02227,8.649,0,0,26.464,0.02225,-0.00582,0.00613,0.01832,0.00018,-0.00523
scene-2800_3000-easy-00,official,14,3.5,8.655,0.0668,-0.023,8.713,0,0,26.53652,-0.01044,0.00352,-0.00425,-0.02883,0.0144,-0.00699
scene-2800_3000-easy-00,official,15,3.75,8.753,0.0182,-0.01841,8.768,0,0,26.61236,-0.0369,0.00928,-0.01176,-0.06376,0.02375,-0.00654
scene-2800_3000-easy-00,official,16,4.0,8.824,-0.029,-0.01671,8.806,0,0,26.69688,-0.05271,0.00987,-0.01553,-0.0816,0.02529,-0.00458
scene-2800_3000-easy-00,official,17,4.25,8.877,-0.0634,-0.00774,8.86,0,0,26.79493,-0.05504,0.01221,-0.01524,-0.08152,0.03005,-0.0021
scene-2800_3000-easy-00,official,18,4.5,8.916,-0.0819,0.00035,8.873,0,0,26.90576,-0.04479,0.01688,-0.01199,-0.06755,0.04102,-0.00256
scene-2800_3000-easy-00,official,19,4.75,8.946,-0.0814,0.00551,8.875,0,0,27.03205,-0.02929,0.01793,-0.00778,-0.04812,0.05017,-0.00366
scene-2800_3000-easy-00,official,20,5.0,8.973,-0.0676,0.01311,8.891,0,0,27.1771,-0.03021,0.02865,-0.00902,-0.05219,0.06541,0.00567
scene-2800_3000-easy-00,official,21,5.25,9.0,-0.0483,0.00214,8.87,0,0,27.34154,-0.03115,0.04304,0.00059,-0.0338,0.11008,0.05865
scene-2800_3000-easy-00,official,22,5.5,9.004,-0.053,0.01184,8.827,0,0,27.52413,-0.01547,0.07873,0.05339,0.10345,0.15859,0.03246
scene-2800_3000-easy-00,official,23,5.75,9.107,-0.0357,0.06371,8.806,0,0,27.72382,0.10381,0.09232,0.02916,0.16487,0.17431,0.01192
scene-2800_3000-easy-00,official,24,6.0,9.177,0.1026,0.03779,8.847,0,0,27.91392,0.12604,0.08195,0.03564,0.19261,0.15702,0.01091
scene-2800_3000-easy-00,official,25,6.25,9.217,0.1727,0.01224,8.94,0,0,28.07843,0.12211,0.07272,0.03478,0.18668,0.13965,0.01129
scene-2800_3000-easy-00,official,26,6.5,9.268,0.196,-0.00331,9.029,0,0,28.22031,0.11073,0.06726,0.03161,0.16986,0.12774,0.01013
scene-2800_3000-easy-00,official,27,6.75,9.326,0.1868,-0.01791,9.103,0,0,28.34201,0.10949,0.05764,0.03056,0.16418,0.10896,0.0079
scene-2800_3000-easy-00,official,28,7.0,9.384,0.1716,-0.00665,9.194,0,0,28.43841,0.09842,0.04921,0.02712,0.147,0.092,0.00667
