source,route,seed,arm,step,t,speed,speed_3d,steer,b_shadow_steer,plan_k_right,k_cmd_right,k_ach_right,k_nom_right,k_ack_right,k_unscaled_right,replay_diff,reason,yaw_rate_right,world_x,world_y,yaw_deg
W2,27529,2,D,342,17.150000255554914,1.8636884841538104,1.8637103795309802,0.07853001356124878,0.17860020167297785,0.19794604022203002,0.03168978879673696,0.011816314213700933,0.03250884748940575,0.03168838230185165,0.03364409366737953,3.5578795607449365e-06,tracking,0.022021928725217417,268.2984924316406,-249.6024627685547,173.84921264648438
W2,27529,2,D,343,17.200000256299973,2.0047273297894024,2.0060215171643394,0.11392832547426224,0.18770740581883325,0.1351310890759867,0.045501581435964784,0.029849814378517404,0.04718728930752706,0.045478116342193835,0.048976397735324605,6.026097795451546e-05,tracking,0.0598407386737545,268.2010192871094,-249.59500122070312,173.98878479003906
W2,27529,2,D,344,17.25000025704503,2.1548657564392713,2.1585510392871576,0.09246447682380676,0.19121118035581375,0.1606247945330485,0.036985944712917246,0.04280777149713153,0.038110409415549246,0.03698771983928094,0.03966117581619394,4.541348825437552e-06,tracking,0.09224500090864582,268.09600830078125,-249.58937072753906,174.22581481933594
W2,27529,2,D,345,17.30000025779009,2.332570021812918,2.3363223156070356,0.086490698158741,0.19743509550889335,0.17802562382763865,0.034535099976797407,0.03820438227245475,0.035511250314290525,0.03453451291933339,0.0370789799230188,1.4838000364225667e-06,tracking,0.08911439679060884,267.9825744628906,-249.58380126953125,174.479736328125
W2,27529,2,D,346,17.350000258535147,2.5156442953077076,2.5191805032751198,0.0908462256193161,0.2219158427582847,0.1960524628616891,0.03609044683934499,0.03451254962424374,0.03718344788856974,0.03611394226162108,0.03896126790394408,6.042635095804272e-05,tracking,0.08682129857875293,267.860107421875,-249.57791137695312,174.728271484375
W2,27529,2,D,347,17.400000259280205,2.7152263243256796,2.7193526021547543,0.11025051027536392,0.23559184438652464,0.1987124347059205,0.043467923756116966,0.03619809630551818,0.045034104528867434,0.043474776774683054,0.04737573994340708,1.7860852398299265e-05,tracking,0.0982860239792191,267.72796630859375,-249.572265625,174.99786376953125
W2,27529,2,D,348,17.450000260025263,2.91550985676179,2.9211192628893192,0.1300252228975296,0.2479296471012963,0.15098005640651213,0.050867277610783045,0.0418937664142999,0.05302141934912668,0.05087310366163657,0.05600672401202059,1.5371999912972e-05,tracking,0.12214168891776739,267.5857849121094,-249.5678253173828,175.32760620117188
W2,27529,2,D,349,17.50000026077032,3.1288423508000665,3.1370009830305765,0.11184483021497726,0.2596812087959714,0.14995956337282293,0.04378391008604388,0.04965839694514345,0.04533099795996218,0.043751402853537735,0.04806937624707827,8.505057895404067e-05,tracking,0.15537329543480546,267.43310546875,-249.5653839111328,175.742919921875
W2,27529,2,D,350,17.55000026151538,3.348414140235236,3.355599915487373,0.09089965373277664,0.2823475628428989,0.14685655410986137,0.03558081089850706,0.044100783925622555,0.0366170271487887,0.03557940257129809,0.03898437108039541,3.5653195147589134e-06,tracking,0.14766768849201337,267.26953125,-249.5634307861328,176.16845703125
W2,27529,2,D,351,17.600000262260437,3.5863609932834746,3.591965563045565,0.06698992103338242,0.29578493767314484,0.14559421493089525,0.026251181426440954,0.03673142219826509,0.02681732101839715,0.026256517119210288,0.02867598934399671,1.395195882471223e-05,tracking,0.13173213979968465,267.09454345703125,-249.56103515625,176.5549774169922
W2,27529,2,D,352,17.650000263005495,3.816825984779841,3.820384768744778,0.08209111541509628,0.3290398810969459,0.14614378199504646,0.03187946523944335,0.02774725914246989,0.03274821822479259,0.03191578067117843,0.035179808450180795,9.543831820676973e-05,tracking,0.10590645970139909,266.90789794921875,-249.5575408935547,176.87486267089844
W2,27529,2,D,353,17.700000263750553,3.9767803404501003,3.9810192267994706,0.0467657670378685,0.32666754603385934,0.14670489269792314,0.01826663451442968,0.030874653009586136,0.01856166525630823,0.01829125757858675,0.019995797630469447,6.386057551901331e-05,tracking,0.12278171310674067,266.71142578125,-249.55517578125,177.2143096923828
W2,27529,2,D,354,17.75000026449561,3.964857953444775,3.966898666241346,0.038422007113695145,0.34763595938682557,0.1478257382154406,0.015094391435066658,0.020494476649502547,0.015248843027137674,0.01506586893734354,0.016422411734228412,7.346203200072482e-05,tracking,0.08125768874546839,266.51239013671875,-249.55184936523438,177.48089599609375
W2,27529,2,D,355,17.80000026524067,3.811187311845147,3.8124747772527545,0.05772481858730316,0.3715236235989465,0.14591059674325707,0.02257624043855731,0.01615284648330444,0.02299646853996759,0.022582851479798504,0.024695689758620493,1.7224666235014785e-05,tracking,0.06156152356735239,266.31903076171875,-249.54800415039062,177.67344665527344
W2,27529,2,D,356,17.850000265985727,3.568434725695545,3.5702019388528066,0.08772382885217667,0.388737287123998,0.147882725258362,0.034238790838929445,0.02108194148268976,0.03517896793592354,0.034220177123223845,0.03761167031967901,4.868566270634089e-05,tracking,0.07522953207191156,266.1366271972656,-249.5457000732422,177.8808135986328
W2,27529,2,D,357,17.900000266730785,3.311861707027648,3.3152441453303187,0.07231661677360535,0.3729227162732018,0.1510927918838414,0.028475022511962097,0.03185420318097022,0.029112744304730438,0.028453008794300013,0.030967627146011974,5.698321507545401e-05,tracking,0.10549671572293358,265.9669494628906,-249.54617309570312,178.16049194335938
W2,27529,2,D,358,17.950000267475843,3.040181543113025,3.0429010568745993,0.08814205229282379,0.38078411777814236,0.1539591397736209,0.034725122992313555,0.028733679997734546,0.035709479789987654,0.034721958972215236,0.03779237445926155,8.203765791289785e-06,tracking,0.08735560359482847,265.8105163574219,-249.54736328125,178.42825317382812
W2,27529,2,D,359,18.0000002682209,2.784816546555979,2.788334942283852,0.08780594915151596,0.37381574829419456,0.154905400219496,0.03478005442104395,0.03401143506083732,0.035746549715728146,0.03475700595544016,0.03764715092588564,5.945738900614561e-05,tracking,0.09471560712953393,265.6671142578125,-249.5497283935547,178.6962127685547
W2,27529,2,D,360,18.05000026896596,2.517761085037572,2.5210756813123387,0.0467631034553051,0.350274738073349,0.1576325801666602,0.01879142835973308,0.03395476766252624,0.019086662063301778,0.01880085944478406,0.019994656271350098,2.3783647276384712e-05,tracking,0.08548999267220071,265.53668212890625,-249.5527801513672,178.95249938964844
W2,27529,2,D,361,18.100000269711018,2.285701190599702,2.287247789611436,0.04700275883078575,0.35453376531600955,0.15657115196150487,0.01900237392916682,0.021925892899680836,0.01926878426737774,0.01897754306414588,0.020097351562143588,6.229182873963846e-05,tracking,0.05011603950576203,265.4184265136719,-249.5546112060547,179.1237030029297
W2,27529,2,D,362,18.150000270456076,1.5088464202317111,1.5096775505214954,0.04193539172410965,0.32036228987905707,0.15309813015537055,0.017204511864228715,0.019073083556222233,0.01743893833227447,0.01720004276837659,0.017926630468558805,1.0998769872608283e-05,tracking,0.02877835384658623,265.3240661621094,-249.5556640625,179.25328063964844
W2,27529,2,D,376,18.85000028088689,1.102117386748037,1.102227207403582,0.040640078485012054,0.25807666195763485,0.14941535833184033,0.01679360362952175,0.023683517440835255,0.01702680399481612,0.0167989928851979,0.017371981590314303,1.3196681938457133e-05,tracking,0.026102016350894906,265.04248046875,-249.55471801757812,179.4249725341797
W2,27529,2,D,377,18.900000281631947,1.2153979234763974,1.2156989911595766,0.02746334671974182,0.35526650031407675,0.15369099755759175,0.011370632074754243,0.007730219878939871,0.01147732174841867,0.01137335661150668,0.011734219667081366,6.6368836873532955e-06,tracking,0.009395293188879487,264.9837951660156,-249.55531311035156,179.4793701171875
W2,27529,2,D,378,18.950000282377005,1.3390111150548738,1.339199148770277,0.02077244408428669,0.34472900735007383,0.16101487939907738,0.008597331969334217,0.018214158636944977,0.008660011796523467,0.008600690542666803,0.008873982874609224,8.166606343090743e-06,tracking,0.024388960866242055,264.9190368652344,-249.5557098388672,179.52798461914062
W2,27529,2,D,379,19.000000283122063,1.461349105505284,1.4614944146882936,0.013693641871213913,0.3582132132848104,0.160282294189513,0.005659845281569265,-0.002599176228283329,0.0056953232516595564,0.005669605692299681,0.005849210125191583,2.3678682125750916e-05,tracking,-0.0037983038562524403,264.848388671875,-249.55616760253906,179.5343017578125
W2,27529,2,D,380,19.05000028386712,1.5626399577914354,1.5627186681492555,0.015096091665327549,0.24927899585829838,0.16475515859448941,0.00624255868756917,0.016172629080731284,0.00626697642247411,0.006235851210227673,0.00644839314272323,1.63125003108857e-05,tracking,0.025271996424090476,264.7722473144531,-249.5562286376953,179.57052612304688
W2,27529,2,D,381,19.10000028461218,1.6878047411418515,1.6878881866796516,0.015393346548080444,0.27624299539460073,0.16638271044003133,0.0063245049664940696,-0.003054420294613541,0.006375588401459795,0.006343377760736009,0.006575397142566955,4.6023793074475086e-05,tracking,-0.005155265054688625,264.69036865234375,-249.5563201904297,179.59046936035156
W2,27529,2,D,382,19.150000285357237,1.831259705973942,1.8313441507185702,0.015152315609157085,0.28555907037523054,0.16886635795337912,0.006240661616453595,0.014684022069822878,0.0062590205639890826,0.006227974132071863,0.006472415041365827,3.101098762506825e-05,tracking,0.026890257938098718,264.60162353515625,-249.5564727783203,179.63140869140625
W2,27529,2,D,383,19.200000286102295,1.9899551034006497,1.9900454285306977,0.02237921766936779,0.3067514846060011,0.16641442390188455,0.00916897132949534,-0.0012142510342697634,0.009218106919737132,0.009150923027594446,0.009560726063037712,4.443348647999168e-05,tracking,-0.002416305042454633,264.5052185058594,-249.5567169189453,179.65731811523438
W2,27529,2,D,384,19.250000286847353,2.1611487634561337,2.161321276377094,0.027963286265730858,0.32754972457885745,0.1693858654279362,0.011344688141200928,0.015345032013381412,0.011482866826144132,0.011378801662328096,0.011947992839456197,8.454990814557237e-05,tracking,0.033162896960914026,264.400390625,-249.55723571777344,179.71456909179688
W2,27529,2,D,385,19.30000028759241,2.34351013817938,2.343807372842672,0.02058943174779415,0.3401429316732618,0.18008005728722168,0.00836749328673544,0.005156253103373147,0.008424586679859722,0.008368436462373143,0.008795766913548657,2.3464103231438105e-06,tracking,0.012083731422773861,264.2867126464844,-249.55833435058594,179.7744903564453
W2,27529,2,D,386,19.35000028833747,2.536497758123102,2.5367125008636,0.02235124632716179,0.35405749294492933,0.18295858683776006,0.009094991396948011,0.013678942613052192,0.009112600354088906,0.009046940100519128,0.009548770354066309,0.00011950952762831285,tracking,0.03469660727150145,264.16357421875,-249.55935668945312,179.84671020507812
W2,27529,2,D,387,19.400000289082527,2.738941603693721,2.7391900995706533,0.02543647587299347,0.37870684464772547,0.1923296057111919,0.010225064492391878,0.0045331395326222825,0.010331517727009172,0.01024719827385704,0.010867621790337043,5.5384053972297453e-05,tracking,0.01241600446124788,264.0304870605469,-249.56065368652344,179.9069061279297
W2,27529,2,D,388,19.450000289827585,2.949649320152321,2.949964331022808,0.029339604079723358,0.4030154597759247,0.20024014264655277,0.011771212541218483,0.013594793702170137,0.01187041271817535,0.011759238639361212,0.01253655023562785,3.010497005783222e-05,tracking,0.0400998740012172,263.88702392578125,-249.56236267089844,179.99266052246094
W2,27529,2,D,389,19.500000290572643,3.1669702607351464,3.167406585068755,0.023453840985894203,0.43466519819365607,0.20056401811928132,0.009400801287368681,0.008302255482458883,0.009448581277012142,0.009378008736318885,0.010020066349332996,5.7377525706853866e-05,tracking,0.02629299620997261,263.7328186035156,-249.564697265625,-179.91632080078125
W2,27529,2,D,390,19.5500002913177,3.3917464918216695,3.392092512071644,0.025426451116800308,0.459690160089069,0.19336199673462195,0.010084089368133417,0.01165100198089983,0.010199725181274525,0.01011753466882691,0.010863336000430953,8.471905973688951e-05,tracking,0.03951724509492432,263.56756591796875,-249.5672149658203,-179.8176727294922
W2,27529,2,D,391,19.60000029206276,3.62594700017025,3.6263389621074973,0.01693112775683403,0.4712629781828986,0.19178284583916044,0.006648900771051204,0.008711839734439408,0.006760289623907195,0.006724085582630858,0.007232452191181656,0.00019030155885014013,tracking,0.03158866915105456,263.3907470703125,-249.5702362060547,-179.72189331054688
W2,27529,2,D,392,19.650000292807817,3.8546276408697606,3.8548602241944274,0.015870852395892143,0.48160996119181315,0.19116689920508992,0.00629820001631419,0.007699884487406227,0.006308933822296762,0.006277391497219418,0.006779418136180129,5.283276969500483e-05,tracking,0.02968018757666033,263.20233154296875,-249.57318115234375,-179.63543701171875
W2,27529,2,D,393,19.700000293552876,4.067889233814255,4.068080916973569,0.014186295680701733,0.5137051639291975,0.1858762697523237,0.0055601743214520605,0.006203707732729006,0.005615905746617383,0.005590898840636369,0.006059687572822262,7.832476180484604e-05,tracking,0.025235995895698568,263.0029296875,-249.57630920410156,-179.56082153320312
W2,27529,2,D,394,19.750000294297934,4.264143060560177,4.264298594077262,-0.014118393883109093,0.5477944477399189,0.17187148672320013,-0.005545645484559641,0.005747656636971681,-0.0055677138870462465,-0.0055431333846291345,-0.006030677497933306,6.390411365735094e-06,tracking,0.02450883016302544,262.7934875488281,-249.57960510253906,-179.48988342285156
W2,27529,2,D,395,19.80000029504299,4.4417910730819115,4.441815647949385,-0.01389927975833416,0.5875669291284349,0.16147470517200221,-0.005483429598163868,-0.003444750790245249,-0.005462302450485784,-0.00543864190652502,-0.0059370646764611255,0.00011490797125592381,tracking,-0.015300863309103206,262.5748291015625,-249.58116149902344,-179.50213623046875
W2,27529,2,D,396,19.85000029578805,4.602949265300866,4.603028238420497,-0.01802525669336319,0.5775212551487817,0.1649710194099482,-0.0070352111869331595,-0.005018990552942484,-0.007061828457320641,-0.007022332099884407,-0.007699976663788203,3.31861515294983e-05,tracking,-0.023102158878218596,262.34783935546875,-249.58181762695312,-179.56163024902344
W2,27529,2,D,397,19.900000296533108,4.746065852950267,4.746233775609642,0.0016080739442259073,0.6175352974732717,0.1592926013089267,0.0006215318755954705,-0.006584275103283514,0.0006281473865692867,0.0006278332891175095,0.0006868221778940172,1.6152169127790295e-05,tracking,-0.03124940323412448,262.1134033203125,-249.58172607421875,-179.64427185058594
W2,27529,2,D,398,19.950000297278166,4.877313333139958,4.877321778134405,0.009102316573262215,0.6102865376737383,0.16774274503997044,0.0034633995758319384,-0.0008553431005822695,0.003546489007622607,0.0035364998061320737,0.0038878327661654656,0.00018867833902787637,tracking,-0.004171776308879175,261.87225341796875,-249.5825958251953,-179.6780548095703
W2,27529,2,D,399,20.000000298023224,5.001447466180184,5.001465691614559,0.016484122723340988,0.6135937517219119,0.17780723181325553,0.006394922103361121,0.0025897549294608404,0.00640738995359856,0.006374857996745237,0.007041453176928487,5.20931949421731e-05,tracking,0.012952523229979562,261.6247863769531,-249.58457946777344,-179.65512084960938
