method,board,split,metric,component,baseline_config,variant_config,baseline_score,variant_score,delta,same_weights_or_retrained,seeds_or_runs,n_samples,source,notes,hack_finding_id
FIVE-VLA,bench2drive,paper closed-loop,DS,memory_type_and_training_budget,"No Memory, 6ep",Flex interleaving 30ep GA2,88.49,81.33,-7.16,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",训练 epoch 与梯度累计步数见配置；不同预算不代表单因素。仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,memory_type_and_training_budget,"No Memory, 6ep",Flex interleaving 30ep GA2,73.03,58.03,-15,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",训练 epoch 与梯度累计步数见配置；不同预算不代表单因素。仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,DS,memory_type_and_training_budget,"No Memory, 6ep",Flex 40ep GA2,88.49,84.3,-4.19,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",训练 epoch 与梯度累计步数见配置；不同预算不代表单因素。仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,memory_type_and_training_budget,"No Memory, 6ep",Flex 40ep GA2,73.03,65.8,-7.23,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",训练 epoch 与梯度累计步数见配置；不同预算不代表单因素。仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,DS,memory_type_and_training_budget,"No Memory, 6ep",Flex interleaving 40ep GA2,88.49,81.85,-6.64,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",训练 epoch 与梯度累计步数见配置；不同预算不代表单因素。仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,memory_type_and_training_budget,"No Memory, 6ep",Flex interleaving 40ep GA2,73.03,61.52,-11.51,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",训练 epoch 与梯度累计步数见配置；不同预算不代表单因素。仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,DS,memory_type_and_training_budget,"No Memory, 6ep",RAM reset,88.49,90.21,+1.72,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",训练 epoch 与梯度累计步数见配置；不同预算不代表单因素。仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,memory_type_and_training_budget,"No Memory, 6ep",RAM reset,73.03,75.91,+2.88,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",训练 epoch 与梯度累计步数见配置；不同预算不代表单因素。仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,DS,memory_type_and_training_budget,"No Memory, 6ep",RAM accumulation,88.49,90.95,+2.46,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",训练 epoch 与梯度累计步数见配置；不同预算不代表单因素。仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,memory_type_and_training_budget,"No Memory, 6ep",RAM accumulation,73.03,77.27,+4.24,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",训练 epoch 与梯度累计步数见配置；不同预算不代表单因素。仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,DS,training_budget_and_accumulation,Sliding Window 30ep GA2,Sliding Window 60ep GA4,86.75,86.76,+0.01,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,training_budget_and_accumulation,Sliding Window 30ep GA2,Sliding Window 60ep GA4,70.91,71.06,+0.15,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,DS,token_interleaving,Flex 30ep GA2,Flex interleaving 30ep GA2,85.3,81.33,-3.97,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,token_interleaving,Flex 30ep GA2,Flex interleaving 30ep GA2,68.74,58.03,-10.71,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,DS,token_interleaving,Flex 40ep GA2,Flex interleaving 40ep GA2,84.3,81.85,-2.45,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,token_interleaving,Flex 40ep GA2,Flex interleaving 40ep GA2,65.8,61.52,-4.28,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.13, PDF p.26",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,DS,RAM_vs_longer_training,"No RAM, 6 epochs","RAM, 6 epochs + fine-tune",88.49,90.95,+2.46,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.15, PDF p.27",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,RAM_vs_longer_training,"No RAM, 6 epochs","RAM, 6 epochs + fine-tune",73.03,77.27,+4.24,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.15, PDF p.27",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,DS,RAM_vs_longer_training,"No RAM, 10 epochs","RAM, 6 epochs + fine-tune",87.83,90.95,+3.12,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.15, PDF p.27",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,RAM_vs_longer_training,"No RAM, 10 epochs","RAM, 6 epochs + fine-tune",72.73,77.27,+4.54,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.15, PDF p.27",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,DS,RAM_vs_longer_training,"No RAM, 6 epochs + same-budget fine-tune","RAM, 6 epochs + fine-tune",88.7,90.95,+2.25,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.15, PDF p.27",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,RAM_vs_longer_training,"No RAM, 6 epochs + same-budget fine-tune","RAM, 6 epochs + fine-tune",73.94,77.27,+3.33,retrained,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.15, PDF p.27",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,DS,test_time_reasoning_mode,FIVE-VLA CoT,FIVE-VLA efficient driving,88.74,90.95,+2.21,same_weights,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.21, PDF p.31",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,test_time_reasoning_mode,FIVE-VLA CoT,FIVE-VLA efficient driving,73.94,77.27,+3.33,same_weights,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.21, PDF p.31",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,DS,test_time_reasoning_mode,SimLingo CoT,SimLingo direct driving,85.84,85.88,+0.04,same_weights,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.21, PDF p.31",仅论文披露，无代码可核。,N/A
FIVE-VLA,bench2drive,paper closed-loop,SR_pct,test_time_reasoning_mode,SimLingo CoT,SimLingo direct driving,66.36,68.18,+1.82,same_weights,N/A,220 scenarios (paper PDF p.8),"five_vla.pdf, Table A.21, PDF p.31",仅论文披露，无代码可核。,N/A
RoG-DAgger,bench2drive,paper closed-loop,DS,dagger_expert_and_takeover_design,without trajectory/speed expansion,full RoG-DAgger,88.71,90.34,+1.63,retrained,N/A,N/A,"rog_dagger.pdf, Table 3, PDF p.6",仅论文披露，无代码可核；表中各行逐一删改。,N/A
RoG-DAgger,bench2drive,paper closed-loop,SR_pct,dagger_expert_and_takeover_design,without trajectory/speed expansion,full RoG-DAgger,68.94,73.51,+4.57,retrained,N/A,N/A,"rog_dagger.pdf, Table 3, PDF p.6",仅论文披露，无代码可核；表中各行逐一删改。,N/A
RoG-DAgger,bench2drive,paper closed-loop,DS,dagger_expert_and_takeover_design,without solvability trigger,full RoG-DAgger,88.65,90.34,+1.69,retrained,N/A,N/A,"rog_dagger.pdf, Table 3, PDF p.6",仅论文披露，无代码可核；表中各行逐一删改。,N/A
RoG-DAgger,bench2drive,paper closed-loop,SR_pct,dagger_expert_and_takeover_design,without solvability trigger,full RoG-DAgger,69.86,73.51,+3.65,retrained,N/A,N/A,"rog_dagger.pdf, Table 3, PDF p.6",仅论文披露，无代码可核；表中各行逐一删改。,N/A
RoG-DAgger,bench2drive,paper closed-loop,DS,dagger_expert_and_takeover_design,without FoV alignment,full RoG-DAgger,88.96,90.34,+1.38,retrained,N/A,N/A,"rog_dagger.pdf, Table 3, PDF p.6",仅论文披露，无代码可核；表中各行逐一删改。,N/A
RoG-DAgger,bench2drive,paper closed-loop,SR_pct,dagger_expert_and_takeover_design,without FoV alignment,full RoG-DAgger,69.86,73.51,+3.65,retrained,N/A,N/A,"rog_dagger.pdf, Table 3, PDF p.6",仅论文披露，无代码可核；表中各行逐一删改。,N/A
RoG-DAgger,bench2drive,paper closed-loop,DS,dagger_expert_and_takeover_design,post-takeover only,full RoG-DAgger,88.05,90.34,+2.29,retrained,N/A,N/A,"rog_dagger.pdf, Table 3, PDF p.6",仅论文披露，无代码可核；表中各行逐一删改。,N/A
RoG-DAgger,bench2drive,paper closed-loop,SR_pct,dagger_expert_and_takeover_design,post-takeover only,full RoG-DAgger,68.04,73.51,+5.47,retrained,N/A,N/A,"rog_dagger.pdf, Table 3, PDF p.6",仅论文披露，无代码可核；表中各行逐一删改。,N/A
RoG-DAgger,bench2drive,paper closed-loop,DS,dagger_expert_and_takeover_design,PDM-Lite DAgger baseline,full RoG-DAgger,87.85,90.34,+2.49,retrained,N/A,N/A,"rog_dagger.pdf, Table 3, PDF p.6",仅论文披露，无代码可核；表中各行逐一删改。,N/A
RoG-DAgger,bench2drive,paper closed-loop,SR_pct,dagger_expert_and_takeover_design,PDM-Lite DAgger baseline,full RoG-DAgger,66.66,73.51,+6.85,retrained,N/A,N/A,"rog_dagger.pdf, Table 3, PDF p.6",仅论文披露，无代码可核；表中各行逐一删改。,N/A
RoG-DAgger,bench2drive,paper closed-loop,DS,vlm_backbone,SimLingo InternVL2,SimLingo Qwen3-VL-2B,85.07,86.59,+1.52,retrained,N/A,N/A,"rog_dagger.pdf, Table 4, PDF p.11",纯 backbone 对照；仅论文披露，无对应代码可核。,N/A
RoG-DAgger,bench2drive,paper closed-loop,SR_pct,vlm_backbone,SimLingo InternVL2,SimLingo Qwen3-VL-2B,67.27,66.36,-0.91,retrained,N/A,N/A,"rog_dagger.pdf, Table 4, PDF p.11",纯 backbone 对照；仅论文披露，无对应代码可核。,N/A
RoG-DAgger,bench2drive,paper closed-loop,DS,offline_dagger_posttraining,SimLingo Qwen3-VL-2B,RoG-DAgger,86.59,90.34,+3.75,retrained,N/A,N/A,"rog_dagger.pdf, Table 4, PDF p.11; Table 1, PDF p.6",两个表组合的同 backbone 比较；仅论文披露，无对应代码可核。,N/A
RoG-DAgger,bench2drive,paper closed-loop,SR_pct,offline_dagger_posttraining,SimLingo Qwen3-VL-2B,RoG-DAgger,66.36,73.51,+7.15,retrained,N/A,N/A,"rog_dagger.pdf, Table 4, PDF p.11; Table 1, PDF p.6",两个表组合的同 backbone 比较；仅论文披露，无对应代码可核。,N/A
RoG-DAgger,bench2drive,paper closed-loop,DS,offline_dagger_posttraining,SimLingo published baseline,RoG-DAgger,85.07,90.34,+5.27,retrained,N/A,N/A,"rog_dagger.pdf, Table 1, PDF p.6",仅论文披露，无代码可核；实现将 InternVL2 换为 Qwen3-VL-2B，非严格同 backbone 单因素对照。,N/A
RoG-DAgger,bench2drive,paper closed-loop,SR_pct,offline_dagger_posttraining,SimLingo published baseline,RoG-DAgger,67.27,73.51,+6.24,retrained,N/A,N/A,"rog_dagger.pdf, Table 1, PDF p.6",仅论文披露，无代码可核；实现将 InternVL2 换为 Qwen3-VL-2B，非严格同 backbone 单因素对照。,N/A
RoG-DAgger,aux:longest6_v2,paper closed-loop,DS,offline_dagger_posttraining,SimLingo published baseline,RoG-DAgger,22,44,+22,retrained,N/A,N/A,"rog_dagger.pdf, Table 1, PDF p.6",仅论文披露，无代码可核；实现将 InternVL2 换为 Qwen3-VL-2B，非严格同 backbone 单因素对照。,N/A
RoG-DAgger,aux:longest6_v2,paper closed-loop,RC,offline_dagger_posttraining,SimLingo published baseline,RoG-DAgger,70,88,+18,retrained,N/A,N/A,"rog_dagger.pdf, Table 1, PDF p.6",仅论文披露，无代码可核；实现将 InternVL2 换为 Qwen3-VL-2B，非严格同 backbone 单因素对照。,N/A
RoG-DAgger,aux:fail2drive,paper closed-loop,generalization_DS,offline_dagger_posttraining,SimLingo published baseline,RoG-DAgger,71.7,74.7,+3,retrained,N/A,N/A,"rog_dagger.pdf, Table 2, PDF p.6",仅论文披露，无代码可核；实现将 InternVL2 换为 Qwen3-VL-2B，非严格同 backbone 单因素对照。,N/A
RoG-DAgger,aux:fail2drive,paper closed-loop,generalization_SR_pct,offline_dagger_posttraining,SimLingo published baseline,RoG-DAgger,55.0,66.0,+11,retrained,N/A,N/A,"rog_dagger.pdf, Table 2, PDF p.6",仅论文披露，无代码可核；实现将 InternVL2 换为 Qwen3-VL-2B，非严格同 backbone 单因素对照。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,DS,sensor_localization,Mp,Mp+SensorEgoPos,27.25,24.69,-2.56,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,RC,sensor_localization,Mp,Mp+SensorEgoPos,87.11,83.1,-4.01,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,IS,sensor_localization,Mp,Mp+SensorEgoPos,0.36,0.39,+0.03,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,DS,sensor_sign_detection,Mp,Mp+SensorSign,27.25,24.69,-2.56,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,RC,sensor_sign_detection,Mp,Mp+SensorSign,87.11,83.1,-4.01,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,IS,sensor_sign_detection,Mp,Mp+SensorSign,0.36,0.39,+0.03,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,DS,object_detection_range,Mp,Mp+32m,27.25,7.76,-19.49,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,RC,object_detection_range,Mp,Mp+32m,87.11,76.15,-10.96,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,IS,object_detection_range,Mp,Mp+32m,0.36,0.2,-0.16,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,DS,tracking,Mp,Mp+Track,27.25,11.84,-15.41,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,RC,tracking,Mp,Mp+Track,87.11,81.99,-5.12,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,IS,tracking,Mp,Mp+Track,0.36,0.22,-0.14,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,DS,postprocessing,Ms,Ms+NoProcess,1.99,2.45,+0.46,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,RC,postprocessing,Ms,Ms+NoProcess,39.01,8.59,-30.42,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,IS,postprocessing,Ms,Ms+NoProcess,0.14,0.52,+0.38,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,DS,privileged_localization,Ms,Ms+PrivEgoPos,1.99,1.46,-0.53,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,RC,privileged_localization,Ms,Ms+PrivEgoPos,39.01,35.62,-3.39,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,IS,privileged_localization,Ms,Ms+PrivEgoPos,0.14,0.14,+0,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,DS,privileged_sign_detection,Ms,Ms+PrivSign,1.99,6.17,+4.18,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,RC,privileged_sign_detection,Ms,Ms+PrivSign,39.01,30.69,-8.32,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
Kyber-E2E,carla_lb2,paper module evaluation,IS,privileged_sign_detection,Ms,Ms+PrivSign,0.14,0.29,+0.15,same_weights,N/A,N/A,"kyber_e2e.pdf, Table I, PDF p.5",Mp 为 privileged 配置、Ms 为 sensor 配置；论文指出模拟器随机性。仅论文披露，无对应代码可核。,N/A
DriveFuture,navsim_v2,"navhard, without GTRS-Dense scorer",EPDMS,direct_future_MSE,"no future, KS+GT","future MSE, KS+GT",30.9,32.1,+1.2,retrained,N/A,N/A,"drivefuture.pdf, Table 4, PDF p.8",仅论文披露，无代码可核；表注称全部关闭 GTRS-Dense scorer。,N/A
DriveFuture,navsim_v2,"navhard, without GTRS-Dense scorer",NC,direct_future_MSE,"no future, KS+GT","future MSE, KS+GT",81.8,81.7,-0.1,retrained,N/A,N/A,"drivefuture.pdf, Table 4, PDF p.8",仅论文披露，无代码可核；表注称全部关闭 GTRS-Dense scorer。,N/A
